dataset,fold,instance_idx,instance_id,selector_mode,instances_seen,initial_size,final_size,oracle_calls,wall_s,steps_add,steps_rem,buf_add,buf_rem,rem_n,rem_pos_rate,rem_logloss,rem_logloss_base,rem_skill,rem_auc,rem_brier,rem_successes,rem_tries_mean,rem_tries_median,rem_rank_adv,add_n,add_pos_rate,add_logloss,add_logloss_base,add_skill,add_auc,add_brier,add_successes,add_tries_mean,add_tries_median,add_rank_adv,rem_bce_ema,add_bce_ema,rem_listwise_ema,add_listwise_ema,rem_grad_norm_ema,add_grad_norm_ema,rem_update_norm_ema,add_update_norm_ema,rem_head_std,add_head_std,rem_dormant,add_dormant
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,89,808,learned,89,6,1,487,7.78,98,1349,672,2000,62,0.30176,0.71996,0.61235,-0.17573,0.375,0.091319,4,1.5,2,0.10208,47,0.26003,0.70327,0.57309,-0.22715,0.91304,0.079105,1,11,11,0.43052,0.97835,1.8576,0.9173,3.7255,1.5131,0.45861,0.042973,0.087675,0.3048,0.29297,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,90,826,learned,90,8,1,14,0.71,99,1357,672,2000,7,1,0.75312,1e-06,,,0.27795,7,1,1,0.12423,0,,,,,,,0,,,,1.0035,,,,1.3232,,0.050228,,0.12613,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,91,829,learned,91,19,2,52,3.6,99,1378,672,2000,22,0.79713,0.58313,0.50436,-0.15618,0.98824,0.17597,17,1.1765,1,0.14177,0,,,,,,,0,,,,0.98001,,1.0163,,1.6337,,0.042846,,0.27951,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,92,835,learned,92,14,3,137,3.04,99,1396,672,2000,29,0.62049,0.66497,0.66383,-0.001719,0.80808,0.089492,11,2.0909,2,0.054554,0,,,,,,,0,,,,0.98075,,1.7649,,2.1323,,0.03544,,0.040885,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,93,837,learned,93,14,1,20,2.41,99,1411,672,2000,14,0.92971,0.56172,0.2544,-1.208,1,0.18408,13,1.0769,1,0.11719,0,,,,,,,0,,,,0.98157,,1.0538,,1.407,,0.037685,,0.10143,,0,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,94,851,learned,94,14,1,1021,13.44,100,1427,682,2000,150,0.32545,0.74641,0.63091,-0.18307,0.094905,0.081552,7,7.5714,2,0.084325,43,0.31121,0.7356,0.62006,-0.18633,0.57143,0.07062,1,43,43,,0.98735,1.9618,1.4822,,1.2562,0.50219,0.041612,0.085948,0.25543,0.28414,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,95,880,learned,95,13,1,24,1.93,101,1440,682,2000,12,1,0.6037,1e-06,,,0.20543,12,1,1,0.1453,0,,,,,,,0,,,,0.97288,,,,0.77223,,0.045068,,0.10346,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,96,884,learned,96,11,11,1981,25.28,106,1445,732,2000,181,0.061247,0.7053,0.23038,-2.0614,,0.20537,0,,,,198,0.052112,0.77275,0.20469,-2.7752,,0.2491,0,,,,0.97846,1.9993,,,0.70513,0.84029,0.039247,0.089119,0.080798,0.27537,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,97,886,learned,97,12,1,741,9.51,107,1455,742,2000,110,0.082545,0.71195,0.28494,-1.4986,0.1266,0.23412,6,7.6667,1,0.10833,41,0.043404,0.67226,0.17862,-2.7637,0.95,0.22143,1,41,41,,1.0021,1.985,,,1.3835,0.52511,0.060822,0.090327,0.22401,0.31528,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,98,888,learned,98,7,7,1113,13.7,111,1458,776,2000,99,0.10792,0.65142,0.34214,-0.90399,,0.14453,0,,,,120,0.086425,0.7081,0.29419,-1.407,,0.18531,0,,,,1.0042,1.9109,,,0.44836,0.57872,0.045555,0.08922,0.15536,0.28357,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,99,896,learned,99,14,1,41,2.16,112,1474,776,2000,17,0.84813,0.60061,0.42594,-0.41011,0.86538,0.15772,13,1.3077,1,0.060616,0,,,,,,,0,,,,1.0116,,1.6471,,1.1654,,0.049843,,0.1467,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,100,906,learned,100,16,1,84,3.22,112,1491,776,2000,16,0.96796,0.60578,0.14177,-3.2731,0.8,0.19089,15,1.0667,1,0.020334,0,,,,,,,0,,,,0.98048,,1.0639,,0.95813,,0.038096,,0.08044,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,101,919,learned,101,11,1,38,2.21,112,1505,776,2000,14,0.77674,0.59637,0.53101,-0.1231,0.875,0.159,10,1.4,1,0.11105,0,,,,,,,0,,,,0.98544,,1.379,,0.99525,,0.0398,,0.15041,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,102,935,learned,102,20,20,2002,27.45,116,1510,825,2000,208,0.032739,0.80045,0.14414,-4.5533,,0.27255,0,,,,198,0.02104,0.76973,0.10206,-6.542,,0.26749,0,,,,1.04,1.9697,,,0.69246,0.95429,0.036177,0.086906,0.052836,0.26418,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,103,939,learned,103,17,1,23,2.59,117,1528,825,2000,17,0.95364,0.65381,0.18766,-2.484,1,0.22032,16,1.0625,1,0.036182,0,,,,,,,0,,,,0.9923,,0.94571,,1.0756,,0.045395,,0.19671,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,104,944,learned,104,16,2,28,2.67,117,1543,825,2000,16,0.90905,0.61057,0.30472,-1.0037,1,0.1855,14,1,1,0.11581,0,,,,,,,0,,,,0.98933,,,,1.281,,0.040244,,0.25475,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,105,956,learned,105,13,1,26,1.9,117,1558,825,2000,14,0.88133,0.57933,0.36426,-0.59043,1,0.17385,12,1.1667,1,0.091183,0,,,,,,,0,,,,0.98231,,0.904,,1.2228,,0.039122,,0.15922,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,106,960,learned,106,11,3,92,1.8,117,1571,825,2000,20,0.64694,0.67851,0.64932,-0.044953,0.42708,0.09963,8,1.75,2,-0.055107,0,,,,,,,0,,,,0.99626,,1.1039,,5.0762,,0.038338,,0.044705,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,107,1001,learned,107,10,2,36,1.84,117,1582,825,2000,12,0.71455,0.59102,0.59803,0.011718,1,0.1614,8,1.25,1,0.11798,0,,,,,,,0,,,,1.0012,,0.96999,,1.6674,,0.040043,,0.16541,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,108,1040,learned,108,6,1,12,0.84,117,1589,825,2000,6,0.83586,0.60894,0.44647,-0.36388,1,0.20649,5,1.2,1,0.32167,0,,,,,,,0,,,,0.98996,,1.0096,,1.2895,,0.038626,,0.17858,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,109,1073,learned,109,14,1,13,1.84,117,1603,825,2000,13,1,0.61059,1e-06,,,0.20888,13,1,1,0.083852,0,,,,,,,0,,,,1.0053,,,,1.2371,,0.04655,,0.094969,,0,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,110,1082,learned,110,11,3,334,4.37,117,1613,825,2000,52,0.26808,0.64484,0.58134,-0.10922,0.72766,0.099998,5,9.2,3,0.28032,0,,,,,,,0,,,,1.02,,3.0031,,1.835,,0.041312,,0.24803,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,111,1089,learned,111,6,3,106,1.32,117,1616,825,2000,16,0.40655,0.71833,0.67558,-0.06329,0.66667,0.050033,1,10,10,-0.083333,0,,,,,,,0,,,,1.0409,,2.6884,,3.5584,,0.040873,,0.067819,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,112,1090,learned,112,9,2,842,12.14,120,1624,837,2000,119,0.18748,0.63141,0.48254,-0.30851,0.35345,0.091044,3,1.3333,1,0.20278,64,0.17284,0.71889,0.46037,-0.56155,0.92063,0.13564,1,4,4,0.37289,1.05,2.0893,1.0104,2.9093,1.5377,0.7339,0.060154,0.090383,0.18557,0.30949,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,113,1096,learned,113,11,1,17,1.7,121,1636,837,2000,11,0.91091,0.61448,0.30044,-1.0453,1,0.20902,10,1.1,1,0.11323,0,,,,,,,0,,,,1.0401,,1.1352,,1.3155,,0.053453,,0.057358,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,114,1102,learned,114,43,1,119,6.93,121,1679,837,2000,42,1,0.61136,1e-06,,,0.20873,42,1,1,0.065125,0,,,,,,,0,,,,0.97291,,,,0.98369,,0.030854,,0.060728,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,115,1108,learned,115,35,1,113,6.12,121,1717,837,2000,38,0.93564,0.60955,0.23881,-1.5525,0.79412,0.18435,34,1.1176,1,0.055348,0,,,,,,,0,,,,0.93824,,1.0235,,1.0124,,0.029876,,0.18394,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,116,1111,learned,116,9,9,357,3.59,121,1719,837,2000,51,0.14985,0.6913,0.42245,-0.6364,,0.13178,0,,,,0,,,,,,,0,,,,1.0021,,,,0.48707,,0.030838,,0.10875,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,117,1116,learned,117,12,1,11,1.71,121,1731,837,2000,11,1,0.58662,1e-06,,,0.197,11,1,1,0.28075,0,,,,,,,0,,,,0.96376,,,,0.92807,,0.052624,,0.10784,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,118,1118,learned,118,1,1,0,0.01,121,1732,837,2000,0,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,,,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,119,1119,learned,119,9,3,76,1.83,121,1741,837,2000,16,0.42019,0.51329,0.68035,0.24555,1,0.124,6,1.6667,2,0.24878,0,,,,,,,0,,,,1.0097,,1.4905,,1.9851,,0.05058,,0.24567,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,120,1124,learned,120,24,24,2002,29.2,125,1749,879,2000,256,0.002096,0.69714,0.015021,-45.411,,0.24995,0,,,,174,0.0016044,0.80705,0.011928,-66.662,,0.3048,0,,,,1.0116,2.1518,,,0.84379,0.80133,0.053479,0.10193,0.099744,0.27389,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,121,1149,learned,121,8,8,1148,15.41,130,1752,921,2000,98,0.01856,0.63659,0.09238,-5.891,,0.204,0,,,,126,0.018302,0.73781,0.091353,-7.0764,,0.25414,0,,,,1.0351,2.1082,,,0.84091,0.70846,0.056003,0.11038,0.10594,0.29422,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,122,1150,learned,122,16,2,126,2.21,131,1771,921,2000,30,0.5732,0.66477,0.68239,0.025822,0.84821,0.15488,14,2,1,0.17204,0,,,,,,,0,,,,1.0285,,2.6682,,1.5061,,0.05273,,0.26718,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,123,1166,learned,123,6,1,12,0.55,131,1778,921,2000,6,0.83721,0.55507,0.44426,-0.24943,1,0.17986,5,1.2,1,0.14833,0,,,,,,,0,,,,1.0295,,1.2145,,1.2549,,0.044718,,0.1649,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,124,1173,learned,124,7,1,27,0.79,131,1788,921,2000,9,0.80798,0.6953,0.48914,-0.42146,0.61111,0.17016,6,1.5,2,0.085913,0,,,,,,,0,,,,1.0409,,1.0696,,1.8839,,0.052959,,0.086674,,,
